,Date,Shipping_price,Gas_consumtion
1751,2014-10-21,"1 090,000","2098,871802"
1752,2014-10-22,"1 136,000","2437,926866"
1753,2014-10-23,"1 155,000","2562,645839"
1754,2014-10-24,"1 192,000","2617,729551"
1755,2014-10-25,"1 285,000","2476,189955"
1756,2014-10-26,"1 285,000","2366,357729"
1757,2014-10-27,"1 285,000","2576,513488"
1758,2014-10-28,"1 395,000","2756,169375"
1759,2014-10-29,"1 428,000","2808,909686"
1760,2014-10-30,"1 424,000","2723,103137"
1761,2014-10-31,"1 428,000","2427,174191"
1762,2014-11-01,"1 456,000","2170,557412"
1763,2014-11-02,"1 456,000","2265,664233"
1764,2014-11-03,"1 456,000","2403,627724"
1765,2014-11-04,"1 484,000","2511,360918"
1766,2014-11-05,"1 464,000","2775,190497"
1767,2014-11-06,"1 436,000","3014,56886"
1768,2014-11-07,"1 437,000","3049,280342"
1769,2014-11-08,"1 418,000","2843,242721"
1770,2014-11-09,"1 418,000","2835,619125"
1771,2014-11-10,"1 418,000","3008,630655"
1772,2014-11-11,"1 370,000","2959,376577"
1773,2014-11-12,"1 327,000","2889,910753"
1774,2014-11-13,"1 264,000","2820,63979"
1775,2014-11-14,"1 256,000","2756,639768"
1776,2014-11-15,"1 264,000","2586,918108"
1777,2014-11-16,"1 264,000","2667,156084"
1778,2014-11-17,"1 264,000","2953,911293"
1779,2014-11-18,"1 296,000","3036,234752"
1780,2014-11-19,"1 306,000","3203,440841"
1781,2014-11-20,"1 332,000","3379,629322"
1782,2014-11-21,"1 324,000","3430,101924"
1783,2014-11-22,"1 317,000","3205,548784"
1784,2014-11-23,"1 317,000","3124,001852"
1785,2014-11-24,"1 317,000","3339,727912"
1786,2014-11-25,"1 313,000","3434,085339"
1787,2014-11-26,"1 239,000","3503,996951"
1788,2014-11-27,"1 187,000","3596,354953"
1789,2014-11-28,"1 153,000","3727,432204"
1790,2014-11-29,"1 137,000","3627,073932"
1791,2014-11-30,"1 137,000","3781,406068"
1792,2014-12-01,"1 137,000","4267,286761"
1793,2014-12-02,"1 119,000","4365,341859"
1794,2014-12-03,"1 079,000","4362,605906"
1795,2014-12-04,"1 019,000","4189,064864"
1796,2014-12-05,"982,000","3973,627716"
1797,2014-12-06,"952,000","3582,916704"
1798,2014-12-07,"952,000","3528,303936"
1799,2014-12-08,"952,000","3932,721914"
1800,2014-12-09,"933,000","4082,021601"
1801,2014-12-10,"911,000","3991,191593"
1802,2014-12-11,"887,000","3785,528298"
1803,2014-12-12,"863,000","3449,064466"
1804,2014-12-13,"845,000","3181,020696"
1805,2014-12-14,"845,000","3259,555055"
1806,2014-12-15,"845,000","3471,833268"
1807,2014-12-16,"838,000","3552,013706"
1808,2014-12-17,"827,000","3510,910789"
1809,2014-12-18,"814,000","3050,839703"
1810,2014-12-19,"803,000","2925,492494"
1811,2014-12-20,"794,000","2904,253088"
1812,2014-12-21,"794,000","2962,863531"
1813,2014-12-22,"794,000","3083,081698"
1814,2014-12-23,"788,000","3065,554421"
1815,2014-12-24,"782,000","3147,037976"
1816,2014-12-25,"771,000","2993,272078"
1817,2014-12-26,"771,000","3397,001223"
1818,2014-12-27,"771,000","3970,608085"
1819,2014-12-28,"771,000","4365,687707"
1820,2014-12-29,"771,000","4911,45893"
1821,2014-12-30,"771,000","4649,284536"
1822,2014-12-31,"771,000","4405,456515"
1823,2015-01-01,"771,000","3909,081249"
1824,2015-01-02,"771,000","3952,695771"
1825,2015-01-03,"761,000","3551,934986"
1826,2015-01-04,"761,000","3613,370185"
1827,2015-01-05,"761,000","4054,916914"
1828,2015-01-06,"758,000","4195,92788"
1829,2015-01-07,"744,000","4142,993854"
1830,2015-01-08,"724,000","3799,8063"
1831,2015-01-09,"709,000","3316,243205"
1832,2015-01-10,"723,000","2829,647813"
1833,2015-01-11,"723,000","3006,979496"
1834,2015-01-12,"723,000","3354,29623"
1835,2015-01-13,"762,000","3222,35186"
1836,2015-01-14,"757,000","3538,561109"
1837,2015-01-15,"749,000","3461,002967"
1838,2015-01-16,"741,000","3456,037359"
1839,2015-01-17,"739,000","3518,529114"
1840,2015-01-18,"739,000","3740,693682"
1841,2015-01-19,"739,000","4291,774292"
1842,2015-01-20,"753,000","4424,975066"
1843,2015-01-21,"770,000","4519,634255"
1844,2015-01-22,"751,000","4561,245708"
1845,2015-01-23,"720,000","4548,956946"
1846,2015-01-24,"703,000","4184,19132"
1847,2015-01-25,"703,000","4105,621208"
1848,2015-01-26,"703,000","4308,39765"
1849,2015-01-27,"688,000","4170,266854"
1850,2015-01-28,"666,000","4076,013732"
1851,2015-01-29,"632,000","4147,331707"
1852,2015-01-30,"608,000","4251,850573"
1853,2015-01-31,"590,000","4013,088864"
1854,2015-02-01,"590,000","4100,506074"
1855,2015-02-02,"590,000","4517,762084"
1856,2015-02-03,"577,000","4663,519464"
1857,2015-02-04,"569,000","4802,616169"
1858,2015-02-05,"564,000","4860,928143"
1859,2015-02-06,"559,000","4879,0471"
1860,2015-02-07,"554,000","4376,878678"
1861,2015-02-08,"554,000","4212,566673"
1862,2015-02-09,"554,000","4289,518646"
1863,2015-02-10,"556,000","4049,400657"
1864,2015-02-11,"553,000","4100,366117"
1865,2015-02-12,"540,000","4265,820474"
1866,2015-02-13,"530,000","4273,715884"
1867,2015-02-14,"522,000","3987,345206"
1868,2015-02-15,"522,000","4025,274297"
1869,2015-02-16,"522,000","4432,589861"
1870,2015-02-17,"516,000","4385,009214"
1871,2015-02-18,"509,000","4325,343462"
1872,2015-02-19,"511,000","4322,746889"
1873,2015-02-20,"513,000","4015,373363"
1874,2015-02-21,"512,000","3690,197228"
1875,2015-02-22,"512,000","3760,955943"
1876,2015-02-23,"512,000","4014,799904"
1877,2015-02-24,"516,000","3951,238968"
1878,2015-02-25,"524,000","3955,419265"
1879,2015-02-26,"533,000","3875,305075"
1880,2015-02-27,"540,000","3841,758465"
1881,2015-02-28,"548,000","3580,040831"
1882,2015-03-01,"548,000","3408,290499"
1883,2015-03-02,"548,000","3663,535375"
1884,2015-03-03,"553,000","3666,717804"
1885,2015-03-04,"559,000","3725,340539"
1886,2015-03-05,"561,000","3783,541016"
1887,2015-03-06,"565,000","3673,553302"
1888,2015-03-07,"568,000","3298,150165"
1889,2015-03-08,"568,000","3073,033409"
1890,2015-03-09,"568,000","3167,77903"
1891,2015-03-10,"568,000","3185,303784"
1892,2015-03-11,"565,000","3394,93937"
1893,2015-03-12,"560,000","3590,112904"
1894,2015-03-13,"562,000","3645,107921"
1895,2015-03-14,"564,000","3435,596088"
1896,2015-03-15,"564,000","3366,217488"
1897,2015-03-16,"564,000","3339,581086"
1898,2015-03-17,"568,000","3062,017929"
1899,2015-03-18,"571,000","2937,877542"
1900,2015-03-19,"584,000","2989,348007"
1901,2015-03-20,"591,000","3080,978378"
1902,2015-03-21,"594,000","3060,397442"
1903,2015-03-22,"594,000","3283,642737"
1904,2015-03-23,"594,000","3503,436108"
1905,2015-03-24,"597,000","3293,113936"
1906,2015-03-25,"598,000","3119,262251"
1907,2015-03-26,"598,000","3156,323916"
1908,2015-03-27,"596,000","3129,308869"
1909,2015-03-28,"599,000","2825,787719"
1910,2015-03-29,"599,000","2743,376107"
1911,2015-03-30,"599,000","2980,267008"
1912,2015-03-31,"602,000","2997,622311"
1913,2015-04-01,"596,000","3211,7033"
1914,2015-04-02,"588,000","3398,547765"
1915,2015-04-03,"583,000","3144,813446"
1916,2015-04-04,"583,000","3200,523909"
1917,2015-04-05,"583,000","3026,8621"
1918,2015-04-06,"583,000","3150,150851"
1919,2015-04-07,"583,000","3277,632149"
1920,2015-04-08,"580,000","3043,300788"
1921,2015-04-09,"580,000","2786,379046"
1922,2015-04-10,"580,000","2378,547227"
1923,2015-04-11,"578,000","2189,822386"
1924,2015-04-12,"578,000","2169,819768"
1925,2015-04-13,"578,000","2380,167284"
1926,2015-04-14,"581,000","2300,737012"
1927,2015-04-15,"586,000","2128,748851"
1928,2015-04-16,"593,000","2194,985159"
1929,2015-04-17,"597,000","2399,333994"
1930,2015-04-18,"598,000","2432,356998"
1931,2015-04-19,"598,000","2451,035827"
1932,2015-04-20,"598,000","2438,113634"
1933,2015-04-21,"601,000","2297,42402"
1934,2015-04-22,"600,000","2354,077282"
1935,2015-04-23,"599,000","2385,714423"
1936,2015-04-24,"600,000","2179,190998"
1937,2015-04-25,"600,000","1998,710089"
1938,2015-04-26,"600,000","1980,736074"
1939,2015-04-27,"600,000","2226,674388"
1940,2015-04-28,"601,000","2560,755011"
1941,2015-04-29,"595,000","2504,316554"
1942,2015-04-30,"591,000","2497,187804"
1943,2015-05-01,"587,000","2304,959566"
1944,2015-05-02,"580,000","2269,02462"
1945,2015-05-03,"580,000","2038,947837"
1946,2015-05-04,"580,000","1815,483522"
1947,2015-05-05,"580,000","1708,575269"
1948,2015-05-06,"575,000","1784,959672"
1949,2015-05-07,"573,000","1944,999129"
1950,2015-05-08,"574,000","1849,92025"
1951,2015-05-09,"578,000","1767,972225"
1952,2015-05-10,"578,000","1823,847922"
1953,2015-05-11,"578,000","1709,611969"
1954,2015-05-12,"589,000","1674,814488"
1955,2015-05-13,"634,000","1735,923352"
1956,2015-05-14,"637,000","1676,102987"
1957,2015-05-15,"634,000","2057,195794"
1958,2015-05-16,"630,000","1993,723945"
1959,2015-05-17,"630,000","1983,426966"
1960,2015-05-18,"630,000","1925,372683"
1961,2015-05-19,"620,000","1978,279835"
1962,2015-05-20,"606,000","2170,380815"
1963,2015-05-21,"592,000","2190,719841"
1964,2015-05-22,"586,000","2007,011966"
1965,2015-05-23,"584,000","1876,118621"
1966,2015-05-24,"584,000","1552,669606"
1967,2015-05-25,"584,000","1637,043609"
1968,2015-05-26,"584,000","2021,541427"
1969,2015-05-27,"587,000","2066,930044"
1970,2015-05-28,"588,000","1974,15072"
1971,2015-05-29,"589,000","1877,030036"
1972,2015-05-30,"589,000","1858,54339"
1973,2015-05-31,"589,000","1737,274973"
1974,2015-06-01,"589,000","1764,283709"
1975,2015-06-02,"591,000","1625,935024"
1976,2015-06-03,"598,000","1587,429811"
1977,2015-06-04,"603,000","1497,784877"
1978,2015-06-05,"610,000","1378,873651"
1979,2015-06-06,"610,000","1375,44947"
1980,2015-06-07,"610,000","1426,359956"
1981,2015-06-08,"610,000","1596,178052"
1982,2015-06-09,"612,000","1728,380569"
1983,2015-06-10,"618,000","1671,193933"
1984,2015-06-11,"629,000","1565,12355"
1985,2015-06-12,"642,000","1435,323399"
1986,2015-06-13,"656,000","1366,006226"
1987,2015-06-14,"656,000","1426,167935"
1988,2015-06-15,"656,000","1594,835659"
1989,2015-06-16,"681,000","1741,479084"
1990,2015-06-17,"725,000","1667,363925"
1991,2015-06-18,"773,000","1705,429506"
1992,2015-06-19,"779,000","1799,444995"
1993,2015-06-20,"779,000","1785,971436"
1994,2015-06-21,"779,000","1757,326902"
1995,2015-06-22,"779,000","1850,816492"
1996,2015-06-23,"790,000","1919,341896"
1997,2015-06-24,"829,000","1839,281688"
1998,2015-06-25,"829,000","1674,396057"
1999,2015-06-26,"823,000","1496,777183"
2000,2015-06-27,"813,000","1442,793179"
2001,2015-06-28,"813,000","1407,324234"
2002,2015-06-29,"813,000","1390,513806"
2003,2015-06-30,"800,000","1374,97587"
2004,2015-07-01,"794,000","1313,176956"
2005,2015-07-02,"794,000","1276,586433"
2006,2015-07-03,"805,000","1257,128095"
2007,2015-07-04,"815,000","1243,80596"
2008,2015-07-05,"815,000","1253,157822"
2009,2015-07-06,"815,000","1300,828747"
2010,2015-07-07,"830,000","1296,476139"
2011,2015-07-08,"840,000","1372,588105"
2012,2015-07-09,"853,000","1556,108845"
2013,2015-07-10,"874,000","1575,032879"
2014,2015-07-11,"900,000","1474,810379"
2015,2015-07-12,"900,000","1426,263777"
2016,2015-07-13,"900,000","1390,621613"
2017,2015-07-14,"915,000","1367,529781"
2018,2015-07-15,"951,000","1341,044461"
2019,2015-07-16,"1 009,000","1333,652659"
2020,2015-07-17,"1 048,000","1295,002929"
2021,2015-07-18,"1 067,000","1298,895415"
2022,2015-07-19,"1 067,000","1351,76537"
2023,2015-07-20,"1 067,000","1319,977287"
2024,2015-07-21,"1 113,000","1303,837085"
2025,2015-07-22,"1 118,000","1310,241577"
2026,2015-07-23,"1 102,000","1338,911475"
2027,2015-07-24,"1 086,000","1319,085455"
2028,2015-07-25,"1 090,000","1381,339086"
2029,2015-07-26,"1 090,000","1451,041345"
2030,2015-07-27,"1 090,000","1456,530241"
2031,2015-07-28,"1 094,000","1488,214188"
2032,2015-07-29,"1 104,000","1613,190874"
2033,2015-07-30,"1 100,000","1671,836097"
2034,2015-07-31,"1 131,000","1653,529899"
2035,2015-08-01,"1 151,000","1560,103878"
2036,2015-08-02,"1 151,000","1456,159016"
2037,2015-08-03,"1 151,000","1353,928213"
2038,2015-08-04,"1 200,000","1332,532586"
2039,2015-08-05,"1 222,000","1306,623504"
2040,2015-08-06,"1 201,000","1270,678958"
2041,2015-08-07,"1 200,000","1250,9994"
2042,2015-08-08,"1 197,000","1294,413327"
2043,2015-08-09,"1 197,000","1258,689564"
2044,2015-08-10,"1 197,000","1261,108893"
2045,2015-08-11,"1 162,000","1253,673793"
2046,2015-08-12,"1 093,000","1249,754808"
2047,2015-08-13,"1 046,000","1232,614165"
2048,2015-08-14,"1 055,000","1213,978517"
2049,2015-08-15,"1 063,000","1239,273641"
2050,2015-08-16,"1 063,000","1298,130631"
2051,2015-08-17,"1 063,000","1385,255669"
2052,2015-08-18,"1 046,000","1461,144417"
2053,2015-08-19,"1 031,000","1515,658607"
2054,2015-08-20,"1 014,000","1489,980428"
2055,2015-08-21,"994,000","1452,619638"
2056,2015-08-22,"968,000","1396,599863"
2057,2015-08-23,"968,000","1337,381727"
2058,2015-08-24,"968,000","1343,30691"
2059,2015-08-25,"942,000","1398,867487"
2060,2015-08-26,"918,000","1344,694906"
2061,2015-08-27,"905,000","1351,196157"
2062,2015-08-28,"903,000","1401,696169"
2063,2015-08-29,"911,000","1353,091809"
2064,2015-08-30,"911,000","1300,45164"
2065,2015-08-31,"911,000","1256,620181"
2066,2015-09-01,"911,000","1369,806512"
2067,2015-09-02,"906,000","1481,208467"
2068,2015-09-03,"891,000","1605,144274"
2069,2015-09-04,"875,000","1692,862201"
2070,2015-09-05,"876,000","1724,82953"
2071,2015-09-06,"876,000","1836,002394"
2072,2015-09-07,"876,000","1937,143488"
2073,2015-09-08,"873,000","1907,241074"
2074,2015-09-09,"855,000","1909,031197"
2075,2015-09-10,"830,000","1920,604929"
2076,2015-09-11,"818,000","1855,590842"
2077,2015-09-12,"805,000","1651,986304"
2078,2015-09-13,"805,000","1512,498616"
2079,2015-09-14,"805,000","1599,727613"
2080,2015-09-15,"802,000","1690,109756"
2081,2015-09-16,"814,000","1605,000719"
2082,2015-09-17,"883,000","1714,875655"
2083,2015-09-18,"960,000","1778,359582"
2084,2015-09-19,"978,000","1738,075511"
2085,2015-09-20,"978,000","1858,696868"
2086,2015-09-21,"978,000","1961,115867"
2087,2015-09-22,"923,000","1982,503308"
2088,2015-09-23,"917,000","2088,829387"
2089,2015-09-24,"922,000","2093,794006"
2090,2015-09-25,"943,000","2060,13439"
2091,2015-09-26,"943,000","1986,713821"
2092,2015-09-27,"943,000","2012,749625"
2093,2015-09-28,"943,000","2189,62597"
2094,2015-09-29,"926,000","2227,863471"
2095,2015-09-30,"900,000","2305,565397"
2096,2015-10-01,"888,000","2375,007817"
2097,2015-10-02,"889,000","2281,277236"
2098,2015-10-03,"881,000","1879,22749"
2099,2015-10-04,"881,000","2042,599204"
2100,2015-10-05,"881,000","2022,969508"
2101,2015-10-06,"869,000","1866,814944"
2102,2015-10-07,"841,000","1916,242043"
2103,2015-10-08,"817,000","2073,931449"
2104,2015-10-09,"809,000","2178,709485"
2105,2015-10-10,"809,000","2295,229848"
2106,2015-10-11,"809,000","2591,369828"
2107,2015-10-12,"809,000","3032,493167"
2108,2015-10-13,"804,000","3162,477325"
2109,2015-10-14,"787,000","3246,898827"
2110,2015-10-15,"766,000","3233,403859"
2111,2015-10-16,"754,000","3108,374669"
2112,2015-10-17,"747,000","2871,69788"
2113,2015-10-18,"747,000","2803,283022"
2114,2015-10-19,"747,000","2989,756248"
2115,2015-10-20,"762,000","2922,873734"
2116,2015-10-21,"780,000","2847,444899"
2117,2015-10-22,"786,000","2715,953755"
2118,2015-10-23,"774,000","2571,199902"
2119,2015-10-24,"759,000","2425,632868"
2120,2015-10-25,"759,000","2444,501159"
2121,2015-10-26,"759,000","2681,865405"
2122,2015-10-27,"739,000","2794,780778"
2123,2015-10-28,"736,000","2831,33516"
2124,2015-10-29,"728,000","2835,065189"
2125,2015-10-30,"721,000","2782,450029"
2126,2015-10-31,"706,000","2502,63399"
2127,2015-11-01,"706,000","2550,331098"
2128,2015-11-02,"706,000","3045,781611"
2129,2015-11-03,"680,000","3229,105903"
2130,2015-11-04,"657,000","3095,159199"
2131,2015-11-05,"640,000","2781,914435"
2132,2015-11-06,"631,000","2422,077144"
2133,2015-11-07,"628,000","2038,263091"
2134,2015-11-08,"628,000","1980,859856"
2135,2015-11-09,"628,000","2017,34716"
2136,2015-11-10,"622,000","2026,456839"
2137,2015-11-11,"599,000","2264,57582"
2138,2015-11-12,"579,000","2457,160014"
2139,2015-11-13,"560,000","2572,960455"
2140,2015-11-14,"550,000","2565,46257"
2141,2015-11-15,"550,000","2448,880311"
2142,2015-11-16,"550,000","2514,198046"
2143,2015-11-17,"537,000","2368,378329"
2144,2015-11-18,"519,000","2287,457152"
2145,2015-11-19,"504,000","2355,785795"
2146,2015-11-20,"498,000","2693,771174"
2147,2015-11-21,"516,000","2997,76248"
2148,2015-11-22,"516,000","3429,441613"
2149,2015-11-23,"516,000","4030,415076"
2150,2015-11-24,"528,000","4142,310767"
2151,2015-11-25,"546,000","4008,422097"
2152,2015-11-26,"562,000","3918,48117"
2153,2015-11-27,"581,000","3926,704144"
2154,2015-11-28,"584,000","3569,514075"
2155,2015-11-29,"584,000","3285,342513"
2156,2015-11-30,"584,000","3257,292788"
2157,2015-12-01,"598,000","3101,428981"
2158,2015-12-02,"590,000","3020,654265"
2159,2015-12-03,"574,000","3160,853654"
2160,2015-12-04,"563,000","3212,377903"
2161,2015-12-05,"551,000","3037,628811"
2162,2015-12-06,"551,000","2990,447178"
2163,2015-12-07,"551,000","3165,982995"
2164,2015-12-08,"551,000","3220,127906"
2165,2015-12-09,"546,000","3338,826938"
2166,2015-12-10,"534,000","3608,38708"
2167,2015-12-11,"522,000","3541,288979"
2168,2015-12-12,"508,000","3197,580024"
2169,2015-12-13,"508,000","3307,572248"
2170,2015-12-14,"508,000","3681,536145"
2171,2015-12-15,"484,000","3613,075207"
2172,2015-12-16,"471,000","3318,22639"
2173,2015-12-17,"471,000","2912,776832"
2174,2015-12-18,"477,000","2750,417976"
2175,2015-12-19,"478,000","2577,931687"
2176,2015-12-20,"478,000","2634,810795"
2177,2015-12-21,"478,000","2867,00893"
2178,2015-12-22,"474,000","2734,994888"
2179,2015-12-23,"475,000","2804,115233"
2180,2015-12-24,"478,000","2877,377793"
2181,2015-12-25,"473,000","2369,719771"
2182,2015-12-26,"473,000","2170,222211"
2183,2015-12-27,"473,000","2812,047354"
2184,2015-12-28,"473,000","3325,174341"
2185,2015-12-29,"473,000","3517,57159"
2186,2015-12-30,"473,000","3720,960961"
2187,2015-12-31,"473,000","3787,033723"
2188,2016-01-01,"473,000","3386,199819"
2189,2016-01-02,"473,000","3660,621984"
2190,2016-01-03,"473,000","3956,423109"
2191,2016-01-04,"473,000","4517,180313"
2192,2016-01-05,"468,000","4549,940962"
2193,2016-01-06,"467,000","4532,803821"
2194,2016-01-07,"445,000","4398,384532"
2195,2016-01-08,"429,000","4068,992328"
2196,2016-01-09,"415,000","3671,617357"
2197,2016-01-10,"415,000","3532,640066"
2198,2016-01-11,"415,000","3722,124588"
2199,2016-01-12,"402,000","3710,619235"
2200,2016-01-13,"394,000","3834,09474"
2201,2016-01-14,"383,000","4034,145126"
2202,2016-01-15,"373,000","4140,90652"
2203,2016-01-16,"369,000","4000,565938"
2204,2016-01-17,"369,000","4307,685844"
2205,2016-01-18,"369,000","5161,078011"
2206,2016-01-19,"363,000","5242,527281"
2207,2016-01-20,"358,000","5150,383464"
2208,2016-01-21,"355,000","5242,218707"
2209,2016-01-22,"354,000","5113,932338"
2210,2016-01-23,"354,000","4267,461098"
2211,2016-01-24,"354,000","3893,809006"
2212,2016-01-25,"354,000","3722,775896"
2213,2016-01-26,"345,000","3386,531528"
2214,2016-01-27,"337,000","3131,831728"
2215,2016-01-28,"325,000","3207,161241"
2216,2016-01-29,"317,000","3168,492754"
2217,2016-01-30,"314,000","3040,989047"
2218,2016-01-31,"314,000","3165,860692"
2219,2016-02-01,"314,000","3081,923893"
2220,2016-02-02,"310,000","3081,798136"
2221,2016-02-03,"303,000","3470,777781"
2222,2016-02-04,"298,000","3684,709717"
2223,2016-02-05,"297,000","3589,879914"
2224,2016-02-06,"293,000","3292,039156"
2225,2016-02-07,"293,000","3209,544127"
2226,2016-02-08,"293,000","3268,090619"
2227,2016-02-09,"291,000","3353,24837"
2228,2016-02-10,"290,000","3612,868015"
2229,2016-02-11,"290,000","3778,375005"
2230,2016-02-12,"291,000","3932,912995"
2231,2016-02-13,"295,000","3690,940466"
2232,2016-02-14,"295,000","3667,136151"
2233,2016-02-15,"295,000","4109,628974"
2234,2016-02-16,"301,000","4286,763524"
2235,2016-02-17,"307,000","4343,680827"
2236,2016-02-18,"313,000","4253,695791"
2237,2016-02-19,"315,000","4118,573651"
2238,2016-02-20,"316,000","3573,718814"
2239,2016-02-21,"316,000","3120,912351"
2240,2016-02-22,"316,000","3202,698479"
2241,2016-02-23,"318,000","3506,289885"
2242,2016-02-24,"322,000","3817,186218"
2243,2016-02-25,"325,000","4092,797375"
2244,2016-02-26,"327,000","4180,045015"
2245,2016-02-27,"329,000","3883,887969"
2246,2016-02-28,"329,000","3833,984893"
2247,2016-02-29,"329,000","4215,313185"
2248,2016-03-01,"332,000","4177,920544"
2249,2016-03-02,"335,000","3980,190919"
2250,2016-03-03,"342,000","4016,98907"
2251,2016-03-04,"349,000","3894,727878"
2252,2016-03-05,"354,000","3597,573585"
2253,2016-03-06,"354,000","3676,20032"
2254,2016-03-07,"354,000","4026,525116"
